time;null;null;VEL;VEL_filter
2103;0;0;0;0.0
2104;0;0;0;0.0
2105;0;0;0;0.0
2106;0;0;0;0.0
2107;0;0;0;0.0
2108;0;0;0;0.0
2109;0;0;0;0.0
2110;0;0;0;0.0
2111;0;0;0;0.0
2112;0;0;0;0.0
2113;0;0;0;0.0
2114;0;0;0;0.0
2115;0;0;0;0.0
2116;0;0;0;0.0
2117;0;0;0;0.0
2118;0;0;0;0.0
2119;0;0;0;0.0
2120;0;0;0;0.0
2121;0;0;0;0.0
2122;0;0;0;0.0
2123;0;0;0;0.0
2124;0;0;0;0.0
2125;0;0;0;0.0
2126;0;0;0;0.0
2127;0;0;0;0.0
2128;0;0;0;0.0
2129;0;0;0;0.0
2130;0;0;3;0.3
2131;0;0;0;0.3
2132;0;0;0;0.3
2133;0;0;0;0.3
2134;0;0;0;0.3
2135;0;0;0;0.3
2136;0;0;0;0.3
2137;0;0;0;0.3
2138;0;0;0;0.3
2139;0;0;0;0.3
2140;0;0;0;0.0
2141;0;0;0;0.0
2142;0;0;0;0.0
2143;0;0;0;0.0
2144;0;0;0;0.0
2145;0;0;0;0.0
2146;0;0;0;0.0
2147;0;0;0;0.0
2148;0;0;0;0.0
2149;0;0;0;0.0
2150;0;0;0;0.0
2151;0;0;0;0.0
2152;0;0;0;0.0
2153;0;0;0;0.0
2154;0;0;0;0.0
2155;0;0;0;0.0
2156;0;0;0;0.0
2157;0;0;0;0.0
2158;0;0;0;0.0
2159;0;0;0;0.0
2160;0;0;0;0.0
2161;0;0;0;0.0
2162;0;0;0;0.0
2163;0;0;0;0.0
2164;0;0;0;0.0
2165;0;0;0;0.0
2166;0;0;0;0.0
2167;0;0;0;0.0
2168;0;0;0;0.0
2169;0;0;0;0.0
2170;0;0;0;0.0
2171;0;0;-3;-0.3
2172;0;0;0;-0.3
2173;0;0;0;-0.3
2174;0;0;0;-0.3
2175;0;0;0;-0.3
2176;0;0;0;-0.3
2177;0;0;0;-0.3
2178;0;0;0;-0.3
2179;0;0;0;-0.3
2180;0;0;0;-0.3
2181;0;0;0;0.0
2182;0;0;3;0.3
2183;0;0;0;0.3
2184;0;0;0;0.3
2185;0;0;0;0.3
2186;0;0;0;0.3
2187;0;0;-3;0.0
2188;0;0;0;0.0
2189;0;0;0;0.0
2190;0;0;0;0.0
2191;0;0;-3;-0.3
2192;0;0;0;-0.6
2193;0;0;0;-0.6
2194;0;0;0;-0.6
2195;0;0;0;-0.6
2196;0;0;0;-0.6
2197;0;0;0;-0.3
2198;0;0;0;-0.3
2199;0;0;0;-0.3
2200;0;0;0;-0.3
2201;0;0;0;0.0
2202;0;0;0;0.0
2203;0;0;0;0.0
2204;0;0;0;0.0
2205;0;0;0;0.0
2206;0;0;0;0.0
2207;0;0;0;0.0
2208;0;0;0;0.0
2209;0;0;0;0.0
2210;0;0;0;0.0
2211;0;0;0;0.0
2212;0;0;0;0.0
2213;0;0;0;0.0
2214;0;0;0;0.0
2215;0;0;0;0.0
2216;0;0;0;0.0
2217;0;0;0;0.0
2218;0;0;0;0.0
2219;0;0;0;0.0
2220;0;0;0;0.0
2221;0;0;0;0.0
2222;0;0;0;0.0
2223;0;0;0;0.0
2224;0;0;0;0.0
2225;0;0;0;0.0
2226;0;0;0;0.0
2227;0;0;0;0.0
2228;0;0;0;0.0
2229;0;0;3;0.3
2230;0;0;0;0.3
2231;0;0;0;0.3
2232;0;0;0;0.3
2233;0;0;0;0.3
2234;0;0;0;0.3
2235;0;0;0;0.3
2236;0;0;0;0.3
2237;0;0;0;0.3
2238;0;0;0;0.3
2239;0;0;0;0.0
2240;0;0;0;0.0
2241;0;0;0;0.0
2242;0;0;0;0.0
2243;0;0;0;0.0
2244;0;0;0;0.0
2245;0;0;0;0.0
2246;0;0;0;0.0
2247;0;0;0;0.0
2248;0;0;0;0.0
